rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
1,Kristopher Collins,F,North Chelseamouth,0.6870548707416084,3.1521207769270494,0.8432352342794361,-0.027608577250635896,0.0,-0.8523422927697277,-1.0616482347416296,4.6548023046974585
2,David Fisher,F,Lake David,-0.39278422950930286,2.788660849644011,-2.945052821164862,1.2752395775304501,0.0,0.3469659218924555,-0.9870723369159496,0.7260633765002962
3,Michael Nguyen,F,East Sarahhaven,-1.1515370717809472,2.780693289264474,-0.3224384436107694,-0.033494263978336075,0.0,-1.9785085938633462,1.8733378616328287,1.2732235098944213
4,Mario Jones,D,East Sarahhaven,-1.4734426084241932,2.470319054066138,0.5555147996418887,-0.1295645997697926,0.0,2.74388816146621,1.4153674482006355,1.4228266455140413
5,Shawn Johnson,F,Nelsonhaven,0.28020310035002605,2.38074906155173,-1.4502016954152979,0.2693781384806518,0.0,-0.4850224860805513,0.727785438817145,1.4801286049671099
6,John Morales,F,Hunterborough,-2.098579485281042,2.3337666614921284,0.8548862587705607,-0.3552041343260909,0.0,-0.674328202628026,-1.212958110462121,0.7348693006555561
7,James Johnson,D,Richardhaven,0.8766928656906088,2.2637711676727514,-1.8325217596545431,-0.22943104904633738,0.0,-0.04417467677992926,-0.6946204325062568,1.0785112246624797
8,Timothy Clark,D,West Zachary,-1.4035847353458146,2.2309010736362924,-1.0912732263469542,-0.23175884461779622,0.0,-0.554127521772819,-1.1859522163233787,-0.49571573267427266
9,Christian Simpson,F,South Kelseyton,1.4068269819199049,2.2113287518015268,0.5127594079741015,-0.44367323072710396,0.0,0.6078347526302957,0.5859556957950464,3.6872419109684293
10,Daniel Hays,D,North Brianside,0.6870738063896668,2.185041801264478,-0.9978903617214389,0.7147479358977152,0.0,1.4333916286345485,0.9817130829559797,2.588973181830421
11,Douglas Sparks,D,South Samuelberg,-1.0144395277637002,2.099650531324452,0.48807307498917846,0.6960497971995515,0.0,0.5611689252966708,0.3140875221254378,2.269333875749482
12,Joseph Novak,F,West Susanchester,1.3434156444877483,2.091757332249433,1.0401385072632314,-0.46769292186762096,0.0,0.08136052031276898,0.03674670007440031,4.007618562132792
13,Gregory Gomez,F,Danielsburgh,2.078633719664941,2.0795710923215633,-0.9898026957646858,-1.1423245433763303,0.0,-1.2488099638913337,-1.0576032580805184,2.0260775728454883
14,Joseph Morton,F,Nelsonhaven,-0.12215692585732464,2.078795022192107,-0.08456288267861138,-0.5997703787991995,0.0,-0.8711988027189773,-0.9968742535534156,1.2723048348569717
15,Thomas Roberts,F,North Susanberg,-0.33975983257455317,2.0708476699719123,-1.503403044287374,0.34213819461286,0.0,0.9030574501357266,0.40642667014336686,0.569822987722845
16,Samuel Tran,D,North Chelseamouth,0.224878105421747,2.068010140908691,1.2665244310739543,0.2585749690661375,0.0,0.9156806896795646,-1.4927964331512535,3.8179876464705296
17,Anthony Wright,D,South Kelseyton,0.18404213331803596,2.049255139464634,1.016070324141818,1.9533497981056411,0.0,-0.9785216919094976,-0.575287491016675,5.202717395030129
18,Eduardo Stark,F,Lake Shaunfort,-1.658645761538371,2.0201768311865416,0.08877946967091332,-0.11087140203688803,0.0,-0.3904934665769163,-0.2052040252645667,0.3394391372821959
19,Austin Jackson,F,Nelsonhaven,0.7909159683614566,1.9894681002997803,-0.2302445301846545,0.7871166225592484,0.0,0.6606558557704937,0.7399867941126552,3.337256161035831
20,Juan Carr,F,Port Kristieberg,-1.5220926001562007,1.976789965078184,-1.0136094519409422,-0.14898930696052654,0.0,0.5985100961524472,0.14371456706490401,-0.7079013939794856
