rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
1,Corey Giles,F,Nelsonhaven,1.562384376282832,-0.0947408151370436,-0.507170617838574,0.5004609077026857,0.0,3.3790017976678572,-0.2880771196510714,1.4609338510099001
2,Philip Herrera,D,Lake David,-0.2532765119221744,0.6146589846485995,-1.7045210677108527,0.6319876444340538,0.0,2.8772957245756006,0.28818581270956867,-0.7111509505503739
3,Mario Jones,D,East Sarahhaven,-1.4734426084241932,2.470319054066138,0.5555147996418887,-0.1295645997697926,0.0,2.74388816146621,1.4153674482006355,1.4228266455140413
4,Jerry Macdonald,D,Port David,0.6726571287638022,-0.39086451881029494,0.1515266509226727,1.4602944882154962,0.0,2.695273337308028,-1.2548372046305518,1.8936137490916762
5,Caleb Bates,F,East Sarahhaven,0.46298118297717894,-1.4674498076148819,-0.7992454483636992,1.0624781380775095,0.0,2.6893938411786156,0.5014845768991927,-0.7412359349238926
6,Jeremy Powell,D,Pennytown,-0.6367668279449429,1.0200775289310764,1.2828626285067388,-1.0668740404242008,0.0,2.67412307832523,-0.11859512881320697,0.5992992890686715
7,Jesus Watkins,F,East Sarahhaven,1.133500746190238,0.60534655378918,0.5006277873762135,-1.6118234751586134,0.0,2.4772778422844706,-0.5708461354973579,0.6276516121970184
8,Victor Richardson,D,South Lauren,-0.16802786072292594,0.8003433217891299,-0.6038398776960339,-1.072726588097505,0.0,2.391774787742096,0.292517363570868,-1.044251004727335
9,Justin George,D,Hunterborough,1.0378768041012247,0.20193723363433455,-0.15584052173596386,1.3760237304258072,0.0,2.3797875040296046,1.4480375422643448,2.4599972464254023
10,Harold Cruz,F,Richardhaven,-0.18312570043991172,-1.2437111343716343,-1.2184635980302014,0.003344996372084144,0.0,2.3238155580522264,0.6668974985893398,-2.641955436469663
11,Christopher Gutierrez,F,West Erin,-0.299910647660546,0.25018425729239885,0.724499040401363,-1.246417950354896,0.0,2.208147912162297,-0.963076775615888,-0.5716453003216801
12,Joseph Martin,G,Jeffreyville,0.0,0.0,0.0,0.0,-0.8681352318698263,2.1890694355958393,-0.6987647398182623,-0.8681352318698263
13,Kevin Pace,F,West Susanchester,-1.0429920381754065,-0.8881851408239815,-1.2281671361208726,-2.434152032607038,0.0,2.138279019778378,-2.2950287550961184,-5.5934963477272985
14,John Henderson,F,West Kimfurt,-0.18810958962643443,-0.45747384888616915,0.3066723814381957,1.0211832498641686,0.0,2.097170433014107,-1.5341659208489373,0.6822721927897608
15,Randy Frost,F,Jeffreyville,-0.58937746030353,-0.8997059704339747,-1.2537839176473111,-1.5451334586649608,0.0,2.076899804131153,0.8696066069882568,-4.288000807049777
16,Joseph Lopez,G,Lake Shaunfort,0.0,0.0,0.0,0.0,-1.4912201200844766,2.0629066347378884,0.9840663175582519,-1.4912201200844766
17,Brendan Jackson,G,Danielsburgh,0.0,0.0,0.0,0.0,2.3544301178216536,2.059531351423755,-0.8236059264832433,2.3544301178216536
18,Peter Mccarthy,D,Barnesburgh,-0.14805176115835975,0.29402419680017,0.598284082846253,-0.7341779277263087,0.0,2.039154701251194,-0.16687665043321293,0.010078590761754547
19,Erik Medina,D,North Susanberg,-0.2507628989529561,-2.651053744520895,-0.2600297253731288,0.0901671453834498,0.0,2.0210866275963157,1.3859102840516675,-3.07167922346353
20,William Garcia,F,West Michaelview,-0.45409829931183765,0.3496506916232168,0.4937092257789051,-1.2066992231707976,0.0,1.9763675457415129,-0.08410315936646932,-0.8174376050805133
21,Kevin Thomas,F,Luistown,0.6288476498528719,0.38045820863904223,-2.298240073874901,0.8542611191138825,0.0,1.9317526597815162,-1.1287766035033542,-0.43467309626910455
22,Steven Johnson,D,Danielsburgh,-1.207216866344983,-0.5060665097863479,0.8613021461475244,-0.5213049204197416,0.0,1.9106361559978413,-0.3413213688199367,-1.373286150403548
23,Jerry Collins,F,Davistown,0.36603516495743266,1.191659483514736,0.8546831911038353,0.16332879172551915,0.0,1.8880802512349082,0.33230904395151867,2.5757066313015233
24,David Wilson,F,Lake David,0.5548829340820243,1.8049397380200718,0.568830742862045,0.0331938438835554,0.0,1.8766341920031977,-1.717510156768142,2.9618472588476963
25,Johnny Randall,F,North Susanberg,0.604912612467042,-0.39770828552548315,0.7611010185908732,-0.061095914078320344,0.0,1.8745174808611667,-0.2408870680099722,0.9072094314541116
26,Gregory Jackson,F,North Chelseamouth,0.9348327022968154,1.2115146796944742,-0.32827996088027755,-0.955235240083054,0.0,1.7728417364755438,0.9414506074046421,0.8628321810279581
27,George Valencia,F,Nelsonhaven,-0.38148464241172675,1.1987409744433624,-0.14919976094522516,1.5767966365699295,0.0,1.7435055324303685,1.27935328973639,2.24485320765634
28,Jeffrey Frye,D,Jamesmouth,0.6946222456556229,1.7267287666882711,-0.5188718754862784,-0.4762485844589711,0.0,1.7349144859550192,-1.0377864954067162,1.4262305523986445
29,Craig Powell,F,Nelsonhaven,0.03244267850601857,0.18586112244968522,0.1520615383627346,-0.22468585697792176,0.0,1.6941137813253342,0.7748831342551226,0.14567948234051664
30,Joseph Bennett,F,West Erin,-0.15400888434484372,-0.8271416647363055,0.5987609467723352,0.7496249937708106,0.0,1.6841737375629289,0.7842835454853996,0.3672353914619966
31,Eugene Reynolds,F,South Kelseyton,-0.04845712354507471,1.605816552219044,0.32489448703395407,0.3834926332292209,0.0,1.6660032054204224,-1.306376533523456,2.2657465489371442
32,David Conley,F,Jeffreyville,0.5380535780994251,-0.6070640031748532,-0.5646788596802704,1.762646477397742,0.0,1.647542292289033,1.9709925598612485,1.1289571926420434
33,Lucas Russell,D,Christopherhaven,0.5840142088585731,0.16603113857628093,1.4904847396690295,-0.8352142183128879,0.0,1.6435161555926712,-0.3058138312137667,1.405315868790996
34,Allen Sandoval,F,West Michaelview,-0.4529657796624068,-0.9300419691245749,-0.8100572780491881,0.1086879768000146,0.0,1.6217994464968934,1.7477772663393392,-2.0843770500361556
35,Eric Foster,F,Barnesburgh,1.5547343484048874,0.22765185939848942,-1.2142702400075727,-0.31482508159971406,0.0,1.6134628793814274,0.5770867894583518,0.25329088619609025
36,Jeremy Barnes,G,North Chelseamouth,0.0,0.0,0.0,0.0,1.7067922323395954,1.59866123882162,0.09949921407091647,1.7067922323395954
37,Robert Davenport,D,Port Chris,-0.474602928294357,1.8139916510979683,-0.559808258105594,-1.0380094029671991,0.0,1.5937614193650622,-0.27765028113068885,-0.2584289382691819
38,Christopher Gould,D,Richardhaven,0.15821812016875675,0.08388457156763159,-0.33909515994187833,-0.013801540429358203,0.0,1.585481922318856,-0.9297480294263755,-0.11079400863484822
39,Jesse Jordan,D,West Erin,0.34507367720855453,-0.7805022933759113,-1.0080601936148932,0.7875275447513066,0.0,1.5748499206312228,1.0281600885968576,-0.6559612650309434
40,Dale Powers,D,North Susanberg,-0.29503762370576714,-0.3912541061648986,-1.78809871469448,0.4514696598051404,0.0,1.567471909831735,0.0648436111959708,-2.0229207847600055
41,Jeffrey Harris,D,West Zachary,-0.10578996511492282,-1.194530003792501,-0.544415008929771,0.8596104316410281,0.0,1.5497489126271127,-0.5327359757022083,-0.9851245461961667
42,Lawrence Wilkerson,F,South Lauren,-0.09953400952013859,0.9631537314908466,-0.07896823264696544,2.348297596439303,0.0,1.525464859479939,0.35453862584217455,3.1329490857630455
43,Cory Nguyen,F,North Susanberg,-0.15675101751436,-0.16168182875021933,0.026237685219262057,0.053097308547733445,0.0,1.4902929066181632,1.213403150988558,-0.23909785249758383
44,Nicholas Jones,D,Nelsonhaven,0.9098589468084876,-0.7387446063757978,-1.856886643027652,0.894691737540599,0.0,1.4854572446280465,-0.5169148062790437,-0.7910805650543632
45,Bruce Edwards,D,Port David,1.4960956835358183,-0.5647128730510982,-2.3049789517209236,-1.4777523750951647,0.0,1.4852627262545444,0.21527130635411812,-2.851348516331368
46,Erik Walsh,F,West Zachary,0.7513859217354848,-0.12245250537495017,-0.47925486097153713,1.7789995108235668,0.0,1.4820763480768746,0.5614214665152565,1.9286780662125644
47,John Cannon,F,Jordanland,-0.2576602845384019,0.609205831278659,-1.9489351715389582,0.46133664659141094,0.0,1.4766154702598795,-0.814907429921373,-1.1360529782072901
48,Justin Nichols,F,West Susanchester,0.34093772199895933,0.5731121983461801,0.04013172207540503,-1.0096901419728614,0.0,1.4522870383520068,-0.15046254950405719,-0.05550849955231696
49,Bryan Johnson,F,Pennytown,0.16367168761227058,-0.5959177980716928,-2.083505993451801,-0.3632919319687048,0.0,1.4412291570821765,-0.5990361738381855,-2.879044035879928
50,Daniel Hays,D,North Brianside,0.6870738063896668,2.185041801264478,-0.9978903617214389,0.7147479358977152,0.0,1.4333916286345485,0.9817130829559797,2.588973181830421
