rank,player,position,team,creation,conversion,suppression,prevention,goalkeeping,stamina,discipline,total
1,Brian Stewart,D,Croatia,-1.3526353397267803,2.9280889852950454,-0.7724752503429402,0.440143827864993,0.0,0.5202296153601236,-0.18356401612931164,1.2431222230903178
2,Jason Tucker,F,Switzerland,0.2638154223537929,2.6644711524789053,-0.4752962149749372,-0.19268839286237863,0.0,-0.29857713970439714,1.0658640934050996,2.2603019669953825
3,George Nguyen,F,Russia,-0.21421264720598376,2.480076717058055,0.7211167516081569,1.3369680734074827,0.0,0.09161205244314224,-1.5982662571667234,4.323948894867711
4,Thomas Proctor,F,Denmark,-0.6200457395969463,2.4432141209375695,0.1573726685922189,-0.48597264021851555,0.0,0.09832183595818883,-0.870846585506752,1.4945684097143266
5,Jamie Miller,F,Belgium,0.04500933030335533,2.233860440589396,-0.7313997183564898,-0.5375247297405159,0.0,-0.9367855673947733,2.0497963969601245,1.0099453227957456
6,Gregory Martin,F,Norway,-0.5217764021506113,2.1992034591494676,-1.7778457545773312,-0.6621813463790172,0.0,-2.155108281434577,0.8347247334875163,-0.762600043957492
7,Christopher Padilla,F,Croatia,0.27508223217618305,2.0654446592184166,-0.772955999428703,-0.7893547831224189,0.0,-2.2604693402000997,0.43995687451575,0.7782161088434777
8,Jordan Sullivan,F,Russia,1.0895257131912823,1.913794767636069,0.37721382077178334,1.8841473248342981,0.0,0.42079371994799564,-1.2147285040962026,5.264681626433433
9,Jeffery Salazar,F,Russia,-1.3009751972204089,1.8477832080939414,0.05567137998352762,1.1908743682436682,0.0,1.3549687585548342,0.3248307172348488,1.7933537591007283
10,David Harris,D,Spain,-0.1793427405355735,1.8264103670338039,-0.0042272220779770485,-1.021816276051752,0.0,0.42879808702280153,-1.1275161816159731,0.6210241283685014
11,Joshua Pearson,F,Slovakia,-1.2637707710208939,1.7910006264073883,0.876987885464171,0.8333337915230162,0.0,0.7194279722918082,-1.335478408531324,2.2375515323736814
12,Ryan Butler,D,Latvia,3.1090482728951514,1.753075261430099,-0.2563026487401562,0.14369386490688368,0.0,-0.4932118908227493,-1.67525320179727,4.7495147504919775
13,William King,D,Finland,-1.7324596862781074,1.736748064379344,-0.05937120987393621,0.25090908803101963,0.0,0.8744151408793435,-0.6001007994818758,0.19582625625832004
14,Ricardo Preston,F,Croatia,-0.25423139527904903,1.6937698179685012,-0.2607443209753539,-1.867058932365063,0.0,-0.009422975367292722,1.6404924350362706,-0.6882648306509649
15,Robert Stokes,F,Austria,-0.4086664893090187,1.5859747669857227,0.4646609045067107,-0.5003052009882943,0.0,1.4699049172703087,-0.6648355636939577,1.1416639811951201
16,John Cooper,D,China,-0.9380973358049471,1.560641458315206,0.1424085193627645,-2.090981987490757,0.0,-1.6485476692506786,-0.11507987732175178,-1.3260293456177337
17,Zachary Jackson,F,Latvia,-0.6356450646182369,1.5475971876830494,0.1329287603276721,0.8765963277509602,0.0,-0.8971191667067676,-0.03537265463501295,1.9214772111434448
18,Eric Thompson,D,Slovenia,1.6173260444124444,1.5243084947770091,1.627225432709693,-1.9146432415325674,0.0,-0.06654691121878469,0.7431217184062754,2.8542167303665797
19,Christopher White,F,Czech Republic,0.35394984173913874,1.5087652127799296,-0.3936305806440086,-1.6428119348252972,0.0,-1.6516401984436453,1.1473398791264253,-0.1737274609502375
20,Gregory Brown,F,France,0.28484068790119776,1.5019409916378037,-1.0209703791422338,1.4325760162294838,0.0,-1.5206696067401646,0.9690730432859135,2.1983873166262518
21,John Ortiz,D,Netherlands,-0.19091634383195563,1.4965015334626415,1.0921852009859516,-0.6894751801902277,0.0,-0.17058035553590023,1.132634552061642,1.7082952104264095
22,Guy Castillo,F,Latvia,-1.0086124625385953,1.430880307382951,0.3693225555351387,0.43342799614586636,0.0,-1.4349690372078614,-0.4892317570022811,1.225018396525361
23,Justin Burke,D,Switzerland,0.2538346880925727,1.3797060561465293,0.21120047714957624,0.9588302471408302,0.0,-0.9919443445184328,-0.4386509363300249,2.8035714685295083
24,Matthew Rice,F,Norway,-0.6026954281040082,1.3348684928078203,2.757886065855939,0.1980438004228909,0.0,-2.605407698711689,0.4877666091781824,3.688102930982642
